Instance,Income
142900,49163.13947294501
142901,38342.18517854181
142902,197848.73961736963
142903,321680.768250114
142904,218520.44418386187
142905,354235.38933886687
142906,114053.93778301094
142907,-43950.94104455592
142908,50023.9726790986
142909,219797.5884467012
142910,72957.9478165966
142911,223698.47312517697
142912,230327.14701416195
142913,77297.26284270704
142914,22255.196151665237
142915,37352.17233420431
142916,243838.00344244463
142917,97025.92498625175
142918,213235.44882853277
142919,219223.8179372198
142920,499.62465377978515
142921,320388.4456072508
142922,-22899.08356443362
142923,43846.474058478896
142924,162888.95266528745
142925,139156.89616114344
142926,67819.11317246646
142927,33745.19426425174
142928,21487.570042969834
142929,565125.812279628
142930,27733.953542460105
142931,80313.35196828446
142932,45466.14208084892
142933,403283.031832449
142934,71961.45878393733
142935,146173.6330297375
142936,72051.70033246453
142937,32855.02532764536
142938,2674.425341459166
142939,-9443.417370689625
142940,29905.163540328736
142941,79170.57128606475
142942,119279.68728082225
142943,240841.92313478695
142944,325620.24825287936
142945,166156.20218621776
142946,54962.36608643737
142947,14516.200882847887
142948,-4236.082426924724
142949,54504.95438705664
142950,-10158.675308515783
142951,60115.960136955604
142952,72546.4328680365
142953,26220.041211304255
142954,88156.82344927383
142955,87861.44550308649
142956,98545.15358786681
142957,17445.556673908082
142958,39142.83761210262
142959,-2114.8112662030035
142960,246667.66105111653
142961,146788.00002135173
142962,113675.12782846537
142963,46545.38300363312
142964,232050.38999387794
142965,356076.94928635116
142966,140532.8279805546
142967,129149.8655426079
142968,55306.396419674915
142969,278785.41121655016
142970,172060.15388445946
142971,107902.54735437612
142972,151493.06545173086
142973,35344.19041103625
142974,283358.66807482485
142975,-14611.08134557918
142976,50845.93176463898
142977,62123.72218430042
142978,59310.320910619455
142979,189428.77713267275
142980,27687.519706421124
142981,37846.729776929715
142982,324545.10414604587
142983,45765.65948256123
142984,38784.54043513024
142985,66833.07958487078
142986,91639.54861597123
142987,49300.04255868931
142988,79456.18770664546
142989,134328.55061132013
142990,141704.0786819507
142991,236496.1081357238
142992,13015.495592293271
142993,332396.461484591
142994,297643.2849879574
142995,85459.7877561248
142996,112148.49209054309
142997,101989.57680072158
142998,131552.02328483638
142999,92280.45211841655
143000,69973.54076502356
143001,16797.09342172835
143002,56718.25077825424
143003,20104.05607715802
143004,159384.8921304324
143005,-11063.326959450147
143006,32719.33997685986
143007,172600.4045568811
143008,29891.054320439987
143009,82929.51008570968
143010,37909.161059769045
143011,204397.68120215397
143012,59912.722740363446
143013,114886.56974630238
143014,32873.18937944155
143015,27084.81343997165
143016,396584.7060030141
143017,97370.24833388504
143018,94239.41798407777
143019,34972.21279809676
143020,72488.5252857728
143021,48976.3003223968
143022,164474.2342862787
143023,88497.78131262958
143024,85180.85136786714
143025,220310.62979128468
143026,-17756.995226400148
143027,84436.5684719517
143028,94958.6597885224
143029,32387.376705398376
143030,190062.2165738257
143031,36596.88318698545
143032,424736.80980259686
143033,25455.563840645016
143034,177436.0922974467
143035,285889.9797713983
143036,88690.94254586683
143037,86212.64496912324
143038,137586.15904910094
143039,134388.46335520165
143040,-3971.2562790200463
143041,113294.2047715055
143042,82647.96095597465
143043,79692.27993607946
143044,283541.22123991913
143045,88356.93056964182
143046,382294.5164603907
143047,39022.07258188649
143048,16955.812965281482
143049,163271.4753281745
143050,169283.49365427342
143051,201427.21345478442
143052,27413.24004509137
143053,40028.80366597272
143054,216291.8881729322
143055,142542.57867779245
143056,52043.958378004725
143057,27501.30270875944
143058,70225.86655656574
143059,32320.372105096758
143060,230839.0154946594
143061,331980.4812113547
143062,45935.422518078936
143063,-23242.696865505073
143064,36063.675290145795
143065,-19265.377341774292
143066,70624.49755488924
143067,294479.69376179896
143068,37550.924958055664
143069,61834.41468826763
143070,97035.99873932847
143071,61883.39525114733
143072,137088.21901078656
143073,168748.69038808378
143074,19683.575211026357
143075,53157.83800998912
143076,349846.825735873
143077,199879.12974293297
143078,321967.3429107967
143079,-2272.995780575031
143080,12830.9377358419
143081,6352.475305999804
143082,125221.79481437063
143083,142567.61866486695
143084,110318.621703438
143085,21884.06317799521
143086,182752.07482475275
143087,376679.4465171158
143088,99670.95356622798
143089,-51381.8065618361
143090,68230.56886841694
143091,21849.173601927003
143092,90668.91398123134
143093,9793.343213529559
143094,52167.65338697762
143095,47785.45790549007
143096,96862.45585667761
143097,277560.8235544632
143098,19621.56024044531
143099,100550.47090662573
143100,92162.04810322192
143101,101115.24827219505
143102,-22891.4120598305
143103,40548.98969574837
143104,469759.5097744093
143105,73302.32919581316
143106,2365.908906216733
143107,-17328.114641576947
143108,188325.6351544549
143109,144040.31857877015
143110,128013.31841999141
143111,4686.745299589005
143112,173563.48813371273
143113,284815.1218672453
143114,89067.41154859355
143115,205050.796720378
143116,316791.05335598264
143117,45614.916175565624
143118,119060.46386358561
143119,224543.67999334683
143120,7915.462487932469
143121,41661.71827921341
143122,100716.92549820215
143123,50586.243578690744
143124,36261.71636365255
143125,64797.05860475416
143126,76383.2072967969
143127,44599.60352143599
143128,63165.49483237462
143129,81100.12399968691
143130,304838.77097760036
143131,59261.07343640522
143132,40376.61438249948
143133,4215.888175332162
143134,213737.33681339776
143135,142781.73868716304
143136,92251.12721911288
143137,96357.80322627613
143138,37200.37108654331
143139,141348.1229070149
143140,-13294.948340858566
143141,220612.39296140315
143142,296116.0423377872
143143,24204.411853557976
143144,23965.158080134715
143145,-23282.713475456752
143146,23315.05150486133
143147,56683.919309941644
143148,247065.04740801052
143149,88943.96184482082
143150,62484.69047241035
143151,132552.30753404164
143152,259240.3417111801
143153,6378.084328714642
143154,17259.95929985901
143155,90260.6269708373
143156,52683.1596226297
143157,352604.7190931074
143158,205852.03701689414
143159,58318.7459606356
143160,80200.4704874563
143161,6335.360089645255
143162,79155.48231191351
143163,269120.01930601755
143164,126510.77121563326
143165,50504.432498771464
143166,205806.9328488561
143167,22412.637328816985
143168,173058.42972984433
143169,31479.7928752593
143170,348756.2621322561
143171,102937.26909041818
143172,174585.23407154306
143173,71585.3788248304
143174,-2338.875475284818
143175,65664.38847869332
143176,299124.79934636096
143177,204811.13457008547
143178,45442.878111217346
143179,-11213.44059163786
143180,317871.02656424313
143181,19912.809241740848
143182,125205.4541521027
143183,74299.02002641937
143184,397997.9937580315
143185,87809.10546399048
143186,-21761.119129484927
143187,87183.06957266037
143188,39556.42418719194
143189,48523.001086964854
143190,23697.509117631882
143191,-6482.079679270857
143192,83486.76932118123
143193,32619.408691340534
143194,151182.38609924214
143195,145873.27359097608
143196,70926.79429237708
143197,95107.10727180255
143198,147043.29791924055
143199,214033.2692186205
143200,19642.92638891586
143201,147527.7059657179
143202,10867.633550224418
143203,303745.3002289472
143204,199301.11567628983
143205,111978.84476023837
143206,44413.32898591441
143207,70979.78330305149
143208,29414.2173300212
143209,-49470.87708440772
143210,363831.4727137785
143211,42820.28180653945
143212,47082.57852278487
143213,124887.51571555645
143214,26623.79169627151
143215,265429.7670808085
143216,86634.64507812349
143217,61809.7313184294
143218,45160.84280020528
143219,119380.17578561278
143220,-23614.02437055169
143221,52019.28106027248
143222,25232.244774149265
143223,6601.702961923846
143224,141127.52012105298
143225,143049.13909541996
143226,346059.13453894714
143227,-29225.283071500133
143228,29161.57684538234
143229,33823.03361099656
143230,16580.75697824225
143231,27454.143747757713
143232,114401.41854193591
143233,52365.92402207502
143234,56419.60330742237
143235,94632.99802956264
143236,-2554.0566533143865
143237,66556.72721351427
143238,10565.181621157855
143239,-35768.550201922655
143240,88959.91067113692
143241,198528.70218448504
143242,340814.9413555234
143243,78699.74268967495
143244,458231.15230329294
143245,63974.54058031604
143246,42741.53628189617
143247,22908.33747566596
143248,339264.4023623589
143249,210737.59556225102
143250,56690.610399165016
143251,24002.901658391405
143252,57768.5683003295
143253,89749.99193955818
143254,143469.84702105296
143255,81345.00682999619
143256,126410.42335755029
143257,92332.6625622873
143258,77755.99824980635
143259,425826.3449161412
143260,52233.69209125021
143261,84637.38732238772
143262,92812.05198606965
143263,68715.492514983
143264,85997.84250341466
143265,54237.3944500885
143266,130536.7322883018
143267,98402.35790798173
143268,156297.7048329002
143269,68898.47035617864
143270,144041.74651831842
143271,108524.52606659266
143272,120673.69480837823
143273,31871.47734645044
143274,149805.476928444
143275,430583.4766330088
143276,108406.23276828567
143277,22429.685281587357
143278,-1463.1604611068033
143279,111297.59771783673
143280,324559.91499674076
143281,140658.0377737764
143282,44261.12489239377
143283,111035.79464919091
143284,142158.6627112148
143285,301222.9926852337
143286,138739.15279798873
143287,12653.747471963405
143288,36357.75807387708
143289,87609.91951692052
143290,31334.978155288263
143291,-885.3321823781589
143292,11878.948717673367
143293,8051.3841669791145
143294,249919.80809884757
143295,58581.44435276004
143296,227443.90680325284
143297,150187.90712560015
143298,37936.10110584309
143299,102618.96202943602
143300,96689.35188398696
143301,59969.024446089345
143302,54203.93559419678
143303,96100.39511690254
143304,15384.600631822424
143305,113169.27671268035
143306,1121.2071132543497
143307,161236.7488476555
143308,33915.99088128976
143309,58459.53923512716
143310,69335.89174969035
143311,6348.60927934479
143312,148715.71431713214
143313,10074.70706066821
143314,186407.063816423
143315,23108.172393754998
143316,27573.253975768574
143317,119046.05246543535
143318,21536.373912454234
143319,-45892.24935393571
143320,16763.49545143626
143321,34122.5402173429
143322,19301.096587351232
143323,329941.60716448014
143324,12318.097546450794
143325,173781.1107834507
143326,42980.58509078261
143327,-2587.88537174894
143328,353037.46771294455
143329,37946.758198272786
143330,8887.976465366199
143331,-7416.36071715859
143332,86506.66287497221
143333,-28698.076229725324
143334,-152.11029493249953
143335,64767.51024783886
143336,32932.363006461295
143337,70722.18625640002
143338,-22384.457344217633
143339,278654.3652014596
143340,21880.35330048221
143341,242829.07040674356
143342,45125.51126230159
143343,34968.38551107899
143344,317160.2948898285
143345,-35833.0699926283
143346,140079.95392116305
143347,14791.957205036539
143348,24093.38126603805
143349,285214.29155486193
143350,40473.19359419041
143351,61748.22619222157
143352,268145.79520752176
143353,120244.99476450746
143354,104730.14440088568
143355,142910.4726281648
143356,117730.39713532437
143357,173002.48699070065
143358,310862.3047043305
143359,406890.3961396216
143360,191004.21079643688
143361,122335.75272942847
143362,28851.931358214584
143363,801.5825284208404
143364,-12385.56013825332
143365,24976.738164229493
143366,22429.244851869647
143367,38060.29657457478
143368,63245.13805651385
143369,69617.0363242827
143370,285186.2724112433
143371,27144.090233495575
143372,220608.27665343072
143373,103818.37590373057
143374,75576.56666785816
143375,129316.9591625572
143376,91838.9816933577
143377,71531.65638633695
143378,223073.36224790002
143379,37696.10489387193
143380,24133.344181112014
143381,-13743.486702037859
143382,13657.758640283893
143383,97382.28115098097
143384,-1944.3631312336074
143385,131303.91024913097
143386,120513.95658505149
143387,23748.54938174662
143388,74497.46910219913
143389,80900.14890892257
143390,47608.036013110424
143391,65727.48737015249
143392,175271.06231613568
143393,27164.83322227362
143394,-22424.892976441828
143395,-940.2869061881211
143396,-3438.3967384684947
143397,31529.513423692493
143398,318133.42103557196
143399,20726.869253336394
143400,230666.08469997032
143401,70857.5725303574
143402,173601.11910723924
143403,88619.75769083324
143404,5056.599255048612
143405,64763.694320079114
143406,130766.71301171288
143407,175061.5375321087
143408,188181.56104171483
143409,38113.90025241475
143410,59191.18165765307
143411,177835.91888287175
143412,112930.96801504132
143413,49093.73592069396
143414,268505.6270858617
143415,22817.587833128462
143416,54495.39207400568
143417,166662.84352067992
143418,37671.63630730036
143419,54007.537644247
143420,81933.15459856798
143421,12772.183463339752
143422,65556.00617301557
143423,45936.561246654484
143424,94089.97126435011
143425,45705.93720699323
143426,325859.7030894578
143427,63090.516267686675
143428,125512.16359787952
143429,31137.756963327352
143430,155519.09362758073
143431,68728.18856488087
143432,195262.3797107039
143433,79563.43650527671
143434,158494.01093442284
143435,81567.81836096721
143436,244658.2188328527
143437,-3194.126383859024
143438,107644.08994571446
143439,152914.76377601887
143440,341982.34670544195
143441,135694.4778703419
143442,182816.5912690087
143443,53170.78460902645
143444,336835.40180747246
143445,32481.385158736724
143446,182046.3913285876
143447,75502.97771757055
143448,188259.85077830998
143449,164814.98247416952
143450,207198.37159145906
143451,272992.17566075514
143452,127317.20984167117
143453,233765.18541222296
143454,6940.432896019483
143455,82056.82269799162
143456,26893.392438791343
143457,30647.042840202455
143458,43715.15968833247
143459,52144.75024096359
143460,105150.9007864513
143461,305402.86374012387
143462,92789.86126126582
143463,162713.65841180456
143464,62674.45420449966
143465,41158.18500948418
143466,144694.43940534425
143467,302261.98888461373
143468,168023.19358052814
143469,97831.29875383177
143470,377759.5594491135
143471,91806.63788025238
143472,42664.25917248166
143473,100707.40944785369
143474,8388.438128475042
143475,27463.91813856183
143476,31933.254385740613
143477,-4548.611118682544
143478,67996.54826620274
143479,182272.5161026657
143480,36560.35217689059
143481,48639.968872303725
143482,35302.834139664774
143483,79135.54361294082
143484,-15286.161781895906
143485,63285.79403294815
143486,86258.29361546767
143487,114717.18793244706
143488,128721.04814195936
143489,18782.332855569257
143490,-13784.79421963304
143491,133585.2983865104
143492,354871.5699272271
143493,214801.903208785
143494,277286.0768563515
143495,19990.381150340836
143496,71338.50725605321
143497,79754.70589332486
143498,42073.38951170846
143499,89945.43293790118
143500,72088.16020532878
143501,34271.06193803827
143502,52299.992293008836
143503,98466.3705016253
143504,140010.30307676888
143505,61794.10998737515
143506,183821.54325017112
143507,72865.25215390045
143508,95754.5215386005
143509,51086.54709445743
143510,26475.860053709184
143511,14013.895405801653
143512,20082.075226381246
143513,131011.51017740456
143514,204532.4957278908
143515,349369.71240090614
143516,30835.46000763646
143517,197813.49920106799
143518,106258.82398710726
143519,-17805.413795168977
143520,166829.23765311044
143521,71656.95064745162
143522,23419.407496283296
143523,6870.095739454962
143524,20501.584169357084
143525,53969.20007487945
143526,87304.18333177408
143527,76006.07189681381
143528,-11705.905716710316
143529,11390.115880159778
143530,55597.94853726303
143531,21636.340301848017
143532,33412.59912994277
143533,417456.14048668154
143534,12003.194021774223
143535,129648.2532589715
143536,305250.18087475625
143537,58872.96054773306
143538,-4083.7872606429155
143539,251323.15145000414
143540,147842.1590680459
143541,438252.57933247735
143542,127635.89058604615
143543,152010.51395685686
143544,138572.00614773913
143545,63252.66604916623
143546,53909.519098559744
143547,295413.40672305867
143548,179499.1858872485
143549,216149.06448901806
143550,44402.237121048325
143551,22696.89230755047
143552,93984.89771700714
143553,84753.74408460577
143554,-42676.11052743276
143555,71390.73317243368
143556,22871.570802986273
143557,69028.11041078257
143558,94376.87990191241
143559,43938.19912130304
143560,240153.5023219048
143561,33593.02902144898
143562,122911.16011513921
143563,364010.62056074676
143564,108105.40355596202
143565,17360.62503685092
143566,72327.34071967605
143567,40565.02360223938
143568,56160.70134049747
143569,50684.5827947472
143570,-49037.86517711228
143571,95408.5466491981
143572,141491.12608479272
143573,31247.623565738322
143574,63686.00886164582
143575,85854.60845173907
143576,6287.98342938663
143577,163292.42198099298
143578,172836.71663220943
143579,-8374.296372795361
143580,53490.032529335935
143581,51797.3915111337
143582,392411.2330291462
143583,-57426.24735892698
143584,67037.52265564818
143585,172501.58341751876
143586,183369.69211414608
143587,9681.008994479082
143588,49064.0849623821
143589,71388.07920557907
143590,70879.75555979501
143591,36349.56894873333
143592,25887.71375020506
143593,36068.44152496429
143594,272335.77554306266
143595,44879.33336989954
143596,65124.826522406365
143597,265600.93866672897
143598,-36173.61107077391
143599,77122.50349093293
143600,130102.90981975192
143601,108430.7548662711
143602,65882.61997578695
143603,312825.07152923057
143604,198859.49899981142
143605,321577.18192473194
143606,113199.15274577949
143607,198235.30203797494
143608,96242.46493002167
143609,50180.48848938948
143610,119523.12719539698
143611,124120.52263081569
143612,137092.91526438686
143613,46573.89089738036
143614,144692.23979082116
143615,51409.448175708065
143616,102495.2604522325
143617,-21716.46940912155
143618,254847.70690916688
143619,318801.68833475397
143620,222594.77189903238
143621,23118.773406520835
143622,145949.60257610987
143623,410288.5621430036
143624,98555.8472173842
143625,19204.93014967162
143626,-2685.9779886552133
143627,-4559.731391683104
143628,219970.43754127022
143629,219409.71479568013
143630,31975.577708977973
143631,68858.54321250529
143632,319162.50065876695
143633,111767.13669534773
143634,14545.987954776618
143635,54603.86610830622
143636,205131.73758756014
143637,389770.18500071205
143638,91479.97995528334
143639,-8140.6651310900925
143640,99790.05775906326
143641,93773.89711303503
143642,65955.65237446164
143643,13069.976274543558
143644,81448.7686775304
143645,36285.96980067872
143646,234706.7314455772
143647,55253.68233959336
143648,108029.48325034621
143649,90069.15548824554
143650,419037.09840286477
143651,84428.46279412624
143652,323355.31112868025
143653,169548.84795734985
143654,3064.6204926638748
143655,147009.76771353564
143656,160725.1318016746
143657,20416.898714614683
143658,65511.96886108845
143659,119405.71555760392
143660,68896.79414350976
143661,224486.54094907542
143662,19024.753407317796
143663,37608.538432682806
143664,-16892.250302440138
143665,17869.309111840732
143666,33558.89735544991
143667,105248.7525932978
143668,95511.12428821577
143669,12557.182248641446
143670,193676.72483839275
143671,18625.19176703872
143672,265.78457551496103
143673,15126.02925369487
143674,292622.100602618
143675,4473.706571231014
143676,271257.2136941734
143677,285735.57975752896
143678,60332.02493200806
143679,82501.16283660632
143680,30828.26545314904
143681,10929.01787767408
143682,162111.74212911335
143683,13233.608631342766
143684,308387.75176059833
143685,123600.61847190879
143686,51528.04228991346
143687,129045.18531237106
143688,54305.13386553241
143689,165660.18865649536
143690,28986.005770549004
143691,94013.73096437706
143692,130008.28447620617
143693,65334.19062173832
143694,77119.97352078481
143695,169614.0177266402
143696,55145.837513629755
143697,-49035.48797739117
143698,2853.441857720318
143699,-35367.151436356595
143700,18868.543850659917
143701,-18815.60063823161
143702,80541.14537814673
143703,8475.950025562779
143704,367755.33578034793
143705,80547.70950744778
143706,24230.698586618644
143707,27627.2311530445
143708,26297.99638522585
143709,75171.60958409286
143710,33963.55018352432
143711,62730.624575212656
143712,2345.3771831673803
143713,77133.89386971638
143714,293170.35001743445
143715,98573.55199820711
143716,141542.4843885654
143717,51358.280507817864
143718,196185.80896019118
143719,199060.1802822721
143720,359673.6109814757
143721,-29556.04635656532
143722,-9699.50053976127
143723,418097.5348367963
143724,69052.88856078795
143725,113623.88292222493
143726,61704.892557093815
143727,33851.15875054122
143728,11504.302116666164
143729,162945.97142629637
143730,88458.02584057482
143731,295130.27566574916
143732,336665.44923348795
143733,267250.70933001186
143734,34623.586532600864
143735,31284.076153892674
143736,83071.21998468018
143737,33427.00895358849
143738,71856.79270667769
143739,38585.92061839363
143740,55061.1710198645
143741,170505.15364854597
143742,87102.0612931152
143743,64924.507589784334
143744,305036.1276958787
143745,81434.83384695975
143746,391450.9290114942
143747,102401.48583382985
143748,15843.553018731298
143749,2041.0764983870322
143750,17393.595073761884
143751,433716.09259425953
143752,-47138.00903945055
143753,137693.10340002738
143754,223897.59765517467
143755,170173.12355930873
143756,51325.49263486365
143757,12340.418187613948
143758,241773.32206469466
143759,43164.691933376016
143760,45980.028653526155
143761,257657.84978904313
143762,12401.00142406905
143763,93959.34681196854
143764,90693.02317533037
143765,-18414.42754495429
143766,10235.382340946933
143767,8362.357705176226
143768,89222.80068446702
143769,90714.54931091517
143770,18982.99110863218
143771,97546.68942788278
143772,157887.6718591656
143773,9411.232623043179
143774,70333.47772960784
143775,82853.92524265382
143776,-12459.85276510258
143777,131160.7357587671
143778,41516.130444965675
143779,60934.63381794124
143780,4966.020445298869
143781,141663.3124274488
143782,35407.881206771126
143783,85966.27532490599
143784,208664.4490158217
143785,4718.872908298043
143786,88362.87511591526
143787,34091.67504776915
143788,144278.04120594054
143789,47160.82132968388
143790,35108.44288789545
143791,123684.38565275085
143792,13126.011390782718
143793,35968.83119800559
143794,23661.462966803636
143795,-12946.661420659977
143796,549.4100782918395
143797,146885.04624284984
143798,110229.7777744187
143799,104728.41143305454
143800,48833.600531530275
143801,36639.6412252133
143802,44262.947754343506
143803,81166.56678915763
143804,148736.16873062105
143805,256491.8853498617
143806,285867.6227603296
143807,42603.51687807648
143808,143600.6192522638
143809,25032.82078173943
143810,-26176.111883568752
143811,87678.91693856503
143812,155594.9223270861
143813,280346.7269474543
143814,707.7479322412983
143815,46243.992419571325
143816,160314.254836813
143817,73740.61118890136
143818,62483.116533489956
143819,18937.725787965115
143820,-4316.395288232656
143821,28776.21372900007
143822,23557.136112435604
143823,147655.0245810668
143824,195115.16208561903
143825,30512.28621196811
143826,116627.59954597126
143827,261371.57171284925
143828,148942.1754573526
143829,35233.27866448538
143830,38002.65397261374
143831,181663.0348525273
143832,10764.759679637093
143833,76966.27764995478
143834,101307.56893525086
143835,173033.86343779165
143836,255285.83216856484
143837,202357.09698294805
143838,-55621.07435586152
143839,226489.46080678533
143840,54876.69774807093
143841,348581.8793333981
143842,87808.66072743066
143843,32653.671639096225
143844,65342.03945834539
143845,61656.96143228258
143846,71030.29998213472
143847,152665.2588036171
143848,257313.97443895455
143849,116131.95850644982
143850,25935.862309339747
143851,51575.642824152485
143852,20772.28048158472
143853,162965.38600826805
143854,110231.135048559
143855,73116.08294429246
143856,74452.577857984
143857,52720.916859460995
143858,461072.873041598
143859,206939.51694602522
143860,148056.83163822134
143861,50581.01485197304
143862,120908.70383119019
143863,17502.12764750386
143864,39822.00769485481
143865,174065.52669099873
143866,98844.28387134068
143867,55415.33323238423
143868,77279.79607500858
143869,-22026.46853472572
143870,12982.452460677247
143871,191477.62973490823
143872,190983.19220757467
143873,308946.42970324715
143874,117715.11700809118
143875,18391.19692226575
143876,34099.13179027848
143877,118183.92402343662
143878,65701.48941147653
143879,103221.19982330664
143880,329352.11607590213
143881,-215.19512179703452
143882,51433.293649061234
143883,-30922.564588615613
143884,63966.213737902
143885,62968.49822228489
143886,202697.2029988566
143887,36331.86683564162
143888,251221.2563931413
143889,346223.49317384034
143890,87369.72814134246
143891,54603.5032906257
143892,53129.64466292225
143893,207379.87479190703
143894,196667.1325358449
143895,47563.33421484189
143896,147269.13189273822
143897,17900.746786304808
143898,138531.89036047814
143899,47971.10876032
143900,-8729.246607368696
143901,-11278.841589579068
143902,53695.10075308208
143903,159160.97105997973
143904,59400.7210431858
143905,89421.68007298937
143906,8545.205132692412
143907,202849.81102934811
143908,20369.802157520375
143909,89283.96709997521
143910,300743.3589756234
143911,62082.19177917042
143912,86383.61103226693
143913,20251.35688747361
143914,324647.5298496075
143915,162883.94934638304
143916,226464.79231849223
143917,166975.94974035464
143918,39522.29124700063
143919,-6156.641896477027
143920,38327.97206754505
143921,142571.24629429122
143922,55592.96459434723
143923,43971.04706404201
143924,338462.87410559255
143925,28006.18304686423
143926,76945.71868407028
143927,107531.40090791637
143928,99855.09615733195
143929,23848.69263091113
143930,81900.69263472839
143931,113204.50166682986
143932,163451.58905934548
143933,48867.83235717437
143934,26449.33557699673
143935,162866.35197441487
143936,51650.38595087838
143937,30837.456256089674
143938,33214.144151369575
143939,59711.59168175247
143940,148163.49100652337
143941,257771.1689309365
143942,37347.23842833878
143943,46335.17997881083
143944,152679.6082214011
143945,50440.087430393905
143946,6297.701439293043
143947,81840.67856578424
143948,246158.2561530141
143949,-10063.056099272682
143950,176301.21512366488
143951,-23450.91689736437
143952,4352.798591342522
143953,246975.0367701549
143954,151531.25363580574
143955,32155.79292850627
143956,63174.866690231254
143957,103479.7381220049
143958,-28960.517591664277
143959,-6157.890675242583
143960,71539.8811686224
143961,134910.2194709186
143962,236455.16216553302
143963,239196.59786093188
143964,56921.97024079936
143965,138249.88467448426
143966,41714.097708753136
143967,68945.25681914814
143968,7230.381986395747
143969,-15530.67371951387
143970,245778.63392815564
143971,101913.72946148383
143972,90047.32017227804
143973,172795.4684242718
143974,142205.80668923748
143975,121970.63895773096
143976,144383.25565391587
143977,75143.10475064674
143978,49566.175443292304
143979,204795.6813658436
143980,105727.68178033922
143981,10652.874134924496
143982,81891.27793466253
143983,54885.88599136699
143984,109192.69675315416
143985,4823.069448709255
143986,136025.1374077067
143987,100409.44399297138
143988,58391.37885991443
143989,88838.21623896342
143990,256943.63384884506
143991,-3546.280681837292
143992,42617.59272259689
143993,248085.88953787187
143994,138979.78745627275
143995,126281.34401305043
143996,252879.45677340153
143997,298136.1688818263
143998,38672.043957902875
143999,125441.56711678335
144000,-11188.165590116289
144001,288230.27287882066
144002,233334.56811744714
144003,346285.74348272523
144004,57486.107139826345
144005,93212.48736650281
144006,35572.082147612
144007,83133.13624970574
144008,-4539.458364933846
144009,244277.67859607228
144010,285382.13420799794
144011,130225.51164029352
144012,111817.19871342112
144013,73967.60141307366
144014,2695.5700597747928
144015,418636.64306091424
144016,119293.62601390848
144017,134573.6789571214
144018,-17886.043372149055
144019,63205.33097890264
144020,384295.951527825
144021,39796.314295092074
144022,317231.07035756385
144023,-52473.908722964174
144024,-8726.366230165528
144025,173850.359432604
144026,83196.78217873827
144027,13038.64411029173
144028,138477.94273814722
144029,9443.209369468794
144030,96920.50690851244
144031,286829.7442116826
144032,100439.16094228526
144033,44188.6929324292
144034,53518.22285148146
144035,110526.28844761977
144036,96493.2859451127
144037,68086.11835800222
144038,31349.807499269024
144039,-2705.0984655385837
144040,49935.35190792271
144041,493951.1958729619
144042,-26972.75902570493
144043,43154.991158585355
144044,153845.39188573568
144045,-10293.229785599979
144046,254458.6526169874
144047,97029.70647793682
144048,70473.44916084484
144049,77697.26013089693
144050,30419.431656244036
144051,200365.54864640613
144052,63987.678392331814
144053,34200.338449042
144054,109887.37964187894
144055,-46086.81253005756
144056,-45402.255864212
144057,-18782.461908863857
144058,65050.434544279415
144059,58521.53074136202
144060,131849.64387929253
144061,155794.32589984767
144062,65886.56532001
144063,124320.2518970616
144064,12677.761727776146
144065,49896.63972658024
144066,10622.11910012603
144067,34519.70799689868
144068,297508.44869044074
144069,303631.0915354948
144070,258697.31242258815
144071,73720.61290180619
144072,370582.45654229535
144073,86292.26772981568
144074,112977.70414496842
144075,177830.066817667
144076,-10268.977669886837
144077,63312.753644016804
144078,12966.114350137941
144079,-14432.219122079608
144080,22493.285487326037
144081,81008.49811613618
144082,142596.43055639666
144083,50801.92570997542
144084,33394.04291189264
144085,-17534.883037542808
144086,116765.67739541712
144087,264977.8998332954
144088,127473.70581658214
144089,36575.76491835783
144090,62104.728288929444
144091,287322.1291394768
144092,30513.352056655567
144093,171527.25389204815
144094,37750.86776005704
144095,282567.90400369524
144096,249069.1337237712
144097,23267.567050229816
144098,218925.41996829282
144099,69009.56767561648
144100,11218.776444396412
144101,64649.194763615145
144102,148972.4403109494
144103,116176.89410517766
144104,93483.85378467705
144105,64092.41962314746
144106,92562.96673948364
144107,78685.62419978238
144108,40850.30694560305
144109,139858.9284546604
144110,145140.33849039802
144111,71134.82272463804
144112,76847.2887349503
144113,70457.78045197739
144114,247721.8848806635
144115,154597.4296059676
144116,115927.56554580829
144117,57796.90688294539
144118,204780.91700278234
144119,85740.62348904856
144120,147627.08780830598
144121,73078.99205288594
144122,130007.57654841227
144123,91566.70009269705
144124,156788.95578402933
144125,125941.10250326194
144126,132727.61907688668
144127,23705.38019281777
144128,64328.05955734663
144129,30499.595431592315
144130,-33214.51850753522
144131,48944.43627561128
144132,33241.5581659812
144133,87265.2426947488
144134,207879.48961206814
144135,25541.68720605562
144136,54093.88934710011
144137,169488.49816092587
144138,-15926.432486777194
144139,2117.2873209915706
144140,117733.39144444006
144141,73376.9110047823
144142,-1900.7319932040991
144143,14719.993002297415
144144,85464.87306016713
144145,62943.792565667885
144146,95343.7281058525
144147,75881.03391243995
144148,-28698.91385852231
144149,43327.59345536999
144150,11229.971528409224
144151,61321.196590236505
144152,1377.9200714062317
144153,46236.70903126651
144154,107386.82884903991
144155,25994.217586651503
144156,102283.61552440375
144157,75284.3191423841
144158,388176.2028959691
144159,8847.252596797072
144160,29788.00119357789
144161,-52083.09905255359
144162,51979.65104825207
